2021,1,17,2021/1/17,4.7,0,1.1,3.2,9,6.2,73,1017.5,1010.5,9.1,2.4,184,6.8,0,3.6,2.2,6.8,7.9,80,1015.4,1008.5,12.5,2.7,234,7,0,9,1.5,2,6.5,67,1021.6,1014.6,14.2,1.1,98,6.3,0,7,2.6,2.3,6.6,71,1021.3,1014.3,12.3,0.6,99,3.8,0,9.4,2.2,0.8,6,77,1018.1,1011.1,10.1,-0.6,92,2.9,1.5,0.2,1.8,8.8,6.8,90,1016.4,1009.3,4.4,1.2,8,2.2,0,2,1.8,8,5.2,72,1023.7,1016.6,6,-1,162
2021,1,18,2021/1/18,4.2,0,9.3,3.4,3.5,5,63,1017,1010,8.6,0.1,92,4.7,0,1.1,3.2,9,6.2,73,1017.5,1010.5,9.1,2.4,184,6.8,0,3.6,2.2,6.8,7.9,80,1015.4,1008.5,12.5,2.7,234,7,0,9,1.5,2,6.5,67,1021.6,1014.6,14.2,1.1,98,6.3,0,7,2.6,2.3,6.6,71,1021.3,1014.3,12.3,0.6,99,3.8,0,9.4,2.2,0.8,6,77,1018.1,1011.1,10.1,-0.6,92,2.9,1.5,0.2,1.8,8.8,6.8,90,1016.4,1009.3,4.4,1.2,8
2021,1,19,2021/1/19,3.1,0,6.8,5.5,4,4.5,59,1023.4,1016.3,6.5,-0.2,92,4.2,0,9.3,3.4,3.5,5,63,1017,1010,8.6,0.1,92,4.7,0,1.1,3.2,9,6.2,73,1017.5,1010.5,9.1,2.4,184,6.8,0,3.6,2.2,6.8,7.9,80,1015.4,1008.5,12.5,2.7,234,7,0,9,1.5,2,6.5,67,1021.6,1014.6,14.2,1.1,98,6.3,0,7,2.6,2.3,6.6,71,1021.3,1014.3,12.3,0.6,99,3.8,0,9.4,2.2,0.8,6,77,1018.1,1011.1,10.1,-0.6,92
2021,1,20,2021/1/20,3.1,0,9.9,2.5,0.3,4,52,1029.7,1022.6,9.2,-2.1,98,3.1,0,6.8,5.5,4,4.5,59,1023.4,1016.3,6.5,-0.2,92,4.2,0,9.3,3.4,3.5,5,63,1017,1010,8.6,0.1,92,4.7,0,1.1,3.2,9,6.2,73,1017.5,1010.5,9.1,2.4,184,6.8,0,3.6,2.2,6.8,7.9,80,1015.4,1008.5,12.5,2.7,234,7,0,9,1.5,2,6.5,67,1021.6,1014.6,14.2,1.1,98,6.3,0,7,2.6,2.3,6.6,71,1021.3,1014.3,12.3,0.6,99
2021,1,21,2021/1/21,5.4,0,8.9,1.5,3.5,4.7,55,1026.4,1019.3,13.1,-1.2,123,3.1,0,9.9,2.5,0.3,4,52,1029.7,1022.6,9.2,-2.1,98,3.1,0,6.8,5.5,4,4.5,59,1023.4,1016.3,6.5,-0.2,92,4.2,0,9.3,3.4,3.5,5,63,1017,1010,8.6,0.1,92,4.7,0,1.1,3.2,9,6.2,73,1017.5,1010.5,9.1,2.4,184,6.8,0,3.6,2.2,6.8,7.9,80,1015.4,1008.5,12.5,2.7,234,7,0,9,1.5,2,6.5,67,1021.6,1014.6,14.2,1.1,98
2021,1,22,2021/1/22,7.7,0.5,0,1.8,10,8.2,76,1019.6,1012.7,11.1,4.5,8,5.4,0,8.9,1.5,3.5,4.7,55,1026.4,1019.3,13.1,-1.2,123,3.1,0,9.9,2.5,0.3,4,52,1029.7,1022.6,9.2,-2.1,98,3.1,0,6.8,5.5,4,4.5,59,1023.4,1016.3,6.5,-0.2,92,4.2,0,9.3,3.4,3.5,5,63,1017,1010,8.6,0.1,92,4.7,0,1.1,3.2,9,6.2,73,1017.5,1010.5,9.1,2.4,184,6.8,0,3.6,2.2,6.8,7.9,80,1015.4,1008.5,12.5,2.7,234
2021,1,23,2021/1/23,8.3,19,0,2.4,10,10.6,97,1017.1,1010.2,8.9,7.4,1,7.7,0.5,0,1.8,10,8.2,76,1019.6,1012.7,11.1,4.5,8,5.4,0,8.9,1.5,3.5,4.7,55,1026.4,1019.3,13.1,-1.2,123,3.1,0,9.9,2.5,0.3,4,52,1029.7,1022.6,9.2,-2.1,98,3.1,0,6.8,5.5,4,4.5,59,1023.4,1016.3,6.5,-0.2,92,4.2,0,9.3,3.4,3.5,5,63,1017,1010,8.6,0.1,92,4.7,0,1.1,3.2,9,6.2,73,1017.5,1010.5,9.1,2.4,184
2021,1,24,2021/1/24,8.2,10.5,0,2.5,10,10.5,96,1018.4,1011.5,10.2,7,1,8.3,19,0,2.4,10,10.6,97,1017.1,1010.2,8.9,7.4,1,7.7,0.5,0,1.8,10,8.2,76,1019.6,1012.7,11.1,4.5,8,5.4,0,8.9,1.5,3.5,4.7,55,1026.4,1019.3,13.1,-1.2,123,3.1,0,9.9,2.5,0.3,4,52,1029.7,1022.6,9.2,-2.1,98,3.1,0,6.8,5.5,4,4.5,59,1023.4,1016.3,6.5,-0.2,92,4.2,0,9.3,3.4,3.5,5,63,1017,1010,8.6,0.1,92
2021,1,25,2021/1/25,9,0,9.3,2.4,1.3,8.1,73,1024.7,1017.8,15.4,4.8,92,8.2,10.5,0,2.5,10,10.5,96,1018.4,1011.5,10.2,7,1,8.3,19,0,2.4,10,10.6,97,1017.1,1010.2,8.9,7.4,1,7.7,0.5,0,1.8,10,8.2,76,1019.6,1012.7,11.1,4.5,8,5.4,0,8.9,1.5,3.5,4.7,55,1026.4,1019.3,13.1,-1.2,123,3.1,0,9.9,2.5,0.3,4,52,1029.7,1022.6,9.2,-2.1,98,3.1,0,6.8,5.5,4,4.5,59,1023.4,1016.3,6.5,-0.2,92
2021,1,26,2021/1/26,9.6,8,6.6,2,9,8.7,75,1021.6,1014.7,15.4,3.9,161,9,0,9.3,2.4,1.3,8.1,73,1024.7,1017.8,15.4,4.8,92,8.2,10.5,0,2.5,10,10.5,96,1018.4,1011.5,10.2,7,1,8.3,19,0,2.4,10,10.6,97,1017.1,1010.2,8.9,7.4,1,7.7,0.5,0,1.8,10,8.2,76,1019.6,1012.7,11.1,4.5,8,5.4,0,8.9,1.5,3.5,4.7,55,1026.4,1019.3,13.1,-1.2,123,3.1,0,9.9,2.5,0.3,4,52,1029.7,1022.6,9.2,-2.1,98
2021,1,27,2021/1/27,10.9,15,6.7,4.9,5.5,9.2,71,1013.7,1006.9,15.1,6.7,103,9.6,8,6.6,2,9,8.7,75,1021.6,1014.7,15.4,3.9,161,9,0,9.3,2.4,1.3,8.1,73,1024.7,1017.8,15.4,4.8,92,8.2,10.5,0,2.5,10,10.5,96,1018.4,1011.5,10.2,7,1,8.3,19,0,2.4,10,10.6,97,1017.1,1010.2,8.9,7.4,1,7.7,0.5,0,1.8,10,8.2,76,1019.6,1012.7,11.1,4.5,8,5.4,0,8.9,1.5,3.5,4.7,55,1026.4,1019.3,13.1,-1.2,123
2021,1,28,2021/1/28,7.7,0,0,1.9,10,6.7,64,1010.4,1003.5,10.2,5.1,152,10.9,15,6.7,4.9,5.5,9.2,71,1013.7,1006.9,15.1,6.7,103,9.6,8,6.6,2,9,8.7,75,1021.6,1014.7,15.4,3.9,161,9,0,9.3,2.4,1.3,8.1,73,1024.7,1017.8,15.4,4.8,92,8.2,10.5,0,2.5,10,10.5,96,1018.4,1011.5,10.2,7,1,8.3,19,0,2.4,10,10.6,97,1017.1,1010.2,8.9,7.4,1,7.7,0.5,0,1.8,10,8.2,76,1019.6,1012.7,11.1,4.5,8
2021,1,29,2021/1/29,2.4,1.5,4.9,6.1,9.5,5.4,75,1011.7,1004.6,7.7,0,96,7.7,0,0,1.9,10,6.7,64,1010.4,1003.5,10.2,5.1,152,10.9,15,6.7,4.9,5.5,9.2,71,1013.7,1006.9,15.1,6.7,103,9.6,8,6.6,2,9,8.7,75,1021.6,1014.7,15.4,3.9,161,9,0,9.3,2.4,1.3,8.1,73,1024.7,1017.8,15.4,4.8,92,8.2,10.5,0,2.5,10,10.5,96,1018.4,1011.5,10.2,7,1,8.3,19,0,2.4,10,10.6,97,1017.1,1010.2,8.9,7.4,1
2021,1,30,2021/1/30,2.8,0.5,6.8,3.1,7,5.4,73,1022.6,1015.5,6.8,-1.2,109,2.4,1.5,4.9,6.1,9.5,5.4,75,1011.7,1004.6,7.7,0,96,7.7,0,0,1.9,10,6.7,64,1010.4,1003.5,10.2,5.1,152,10.9,15,6.7,4.9,5.5,9.2,71,1013.7,1006.9,15.1,6.7,103,9.6,8,6.6,2,9,8.7,75,1021.6,1014.7,15.4,3.9,161,9,0,9.3,2.4,1.3,8.1,73,1024.7,1017.8,15.4,4.8,92,8.2,10.5,0,2.5,10,10.5,96,1018.4,1011.5,10.2,7,1
2021,1,31,2021/1/31,5.7,0,9.7,3.2,3.8,5.7,65,1028,1021,10.9,2.2,92,2.8,0.5,6.8,3.1,7,5.4,73,1022.6,1015.5,6.8,-1.2,109,2.4,1.5,4.9,6.1,9.5,5.4,75,1011.7,1004.6,7.7,0,96,7.7,0,0,1.9,10,6.7,64,1010.4,1003.5,10.2,5.1,152,10.9,15,6.7,4.9,5.5,9.2,71,1013.7,1006.9,15.1,6.7,103,9.6,8,6.6,2,9,8.7,75,1021.6,1014.7,15.4,3.9,161,9,0,9.3,2.4,1.3,8.1,73,1024.7,1017.8,15.4,4.8,92
